trans_date_trans_time,merchant,category,amt,gender,city,state,zip,city_pop,job,hour,day,month,day_of_week,age,distance,is_fraud,fraud_label,fraud_prob,predicted_fraud,predicted_label,risk_level,lat,long,merch_lat,merch_long
2019-01-01 06:53:26,fraud_Sporer Inc,gas_transport,46.58,M,Conway,NH,3818,3807,Surgeon,6,1,1,1,19,0.5597292427066883,0,Legitimate,0.0625732323232323,0,Legitimate,Low,43.9742,-71.1503,44.410079,-70.79915
2019-01-01 06:53:49,fraud_Herman Inc,misc_pos,40.77,M,Manderson,SD,57756,1126,Volunteer coordinator,6,1,1,1,38,0.639024164852165,0,Legitimate,0.0313181818181818,0,Legitimate,Low,43.3526,-102.5411,43.563076,-101.937733
2019-01-01 06:53:54,"fraud_Kihn, Abernathy and Douglas",shopping_net,7.12,F,Dexter,KS,67038,602,"Buyer, industrial",6,1,1,1,60,0.9960258318884104,0,Legitimate,0.0397835497835497,0,Legitimate,Low,37.1641,-96.6917,37.548058000000005,-95.772655
2019-01-01 06:54:07,"fraud_Greenholt, Jacobi and Gleason",gas_transport,64.92,M,Brainard,NE,68626,614,Associate Professor,6,1,1,1,51,0.9495303380224408,0,Legitimate,0.0103787878787878,0,Legitimate,Low,41.1832,-96.9882,42.131440000000005,-96.938715
2019-01-01 06:54:49,fraud_Dare-Marvin,entertainment,1.9,M,Harborcreek,PA,16421,2518,Event organiser,6,1,1,1,72,0.6116180939262597,0,Legitimate,0.1444566544566544,0,Legitimate,Low,42.1767,-79.9416,42.120787,-79.332543
2019-01-01 06:55:20,"fraud_Greenholt, Jacobi and Gleason",gas_transport,50.13,F,Winger,MN,56592,516,Applications developer,6,1,1,1,52,0.9952067684079504,0,Legitimate,0.0401794871794871,0,Legitimate,Low,47.5375,-95.9941,47.090201,-95.105078
2019-01-01 06:55:29,fraud_Ledner-Pfannerstill,gas_transport,37.0,F,Bagley,WI,53801,878,Risk analyst,6,1,1,1,44,0.4651047528987341,0,Legitimate,0.0296111111111111,0,Legitimate,Low,42.9207,-91.0685,42.492540000000005,-90.886837
2019-01-01 06:55:58,fraud_McCullough LLC,misc_pos,8.73,M,Rock Tavern,NY,12575,2258,Building surveyor,6,1,1,1,81,0.4908476867012857,0,Legitimate,0.0552730158730158,0,Legitimate,Low,41.4575,-74.1659,41.731038,-74.573464
2019-01-01 06:56:09,fraud_Bailey-Morar,grocery_pos,157.71,F,Thomas,OK,73669,1675,Barrister,6,1,1,1,32,0.8108152652559003,0,Legitimate,0.04828663003663,0,Legitimate,Low,35.7382,-98.7388,35.713014,-99.549224
2019-01-01 06:56:09,fraud_Cummings LLC,gas_transport,56.5,F,Uledi,PA,15484,328,Tree surgeon,6,1,1,1,35,0.9088245832645628,0,Legitimate,0.0266666666666666,0,Legitimate,Low,39.8936,-79.7856,39.039511,-79.474965
2019-01-01 06:56:10,fraud_Pacocha-O'Reilly,grocery_pos,78.49,F,Birmingham,IA,52535,888,Camera operator,6,1,1,1,30,0.1116453457381898,0,Legitimate,0.0321363636363636,0,Legitimate,Low,40.8626,-91.9534,40.753272,-91.930771
2019-01-01 06:56:12,fraud_Rempel Inc,shopping_net,87.84,M,Shelter Island,NY,11964,1858,Clinical biochemist,6,1,1,1,34,1.004625684434255,0,Legitimate,0.0546929824561403,0,Legitimate,Low,41.06399999999999,-72.3366,40.49526,-71.508465
2019-01-01 06:56:57,fraud_Sporer Inc,gas_transport,61.04,M,Ruckersville,VA,22968,9815,"Designer, ceramics/pottery",6,1,1,1,43,1.0550792967393456,0,Legitimate,0.0682575757575757,0,Legitimate,Low,38.2586,-78.4074,37.573022,-79.20938199999999
2019-01-01 06:58:34,fraud_Gutmann-Upton,misc_pos,100.93,F,Tupper Lake,NY,12986,6120,Chartered loss adjuster,6,1,1,1,42,0.6769683013915809,0,Legitimate,0.0355904761904761,0,Legitimate,Low,44.232,-74.4905,43.55786,-74.42868299999999
2019-01-01 06:59:09,fraud_Lockman Ltd,grocery_pos,136.43,F,Fordoche,LA,70732,1178,Community education officer,6,1,1,1,67,0.6854115552585897,0,Legitimate,0.0229419191919191,0,Legitimate,Low,30.6576,-91.6264,31.334189,-91.736019
2019-01-01 07:00:46,fraud_Friesen-D'Amore,gas_transport,68.73,F,Smiths Grove,KY,42171,6841,"Therapist, sports",7,1,1,1,19,0.8409222500094755,0,Legitimate,0.0284065656565656,0,Legitimate,Low,37.0581,-86.1938,37.704605,-85.656044
2019-01-01 07:01:02,fraud_Torp-Labadie,gas_transport,77.02,M,Smackover,AR,71762,2501,Financial adviser,7,1,1,1,32,1.0720240344787018,0,Legitimate,0.0223730158730158,0,Legitimate,Low,33.3398,-92.7442,32.844328000000004,-91.793546
2019-01-01 07:03:11,fraud_Volkman-Predovic,shopping_net,6.48,F,Humboldt,AZ,86329,1179,"Civil engineer, contracting",7,1,1,1,63,0.8537802328450809,0,Legitimate,0.0374264069264069,0,Legitimate,Low,34.5189,-112.2523,33.676231,-112.389594
2019-01-01 07:03:44,fraud_Koepp-Witting,grocery_pos,66.52,M,Warren,MI,48088,134056,"Producer, radio",7,1,1,1,62,0.7184529990319464,0,Legitimate,0.0609740259740259,0,Legitimate,Low,42.5164,-82.9832,43.133883,-83.350473
2019-01-01 07:03:48,fraud_Mraz-Herzog,gas_transport,60.1,F,Gregory,AR,72059,37,"Lecturer, further education",7,1,1,1,60,1.2475144023088545,0,Legitimate,0.0354740259740259,0,Legitimate,Low,35.1791,-91.2594,36.117952,-90.437908
2019-01-01 07:04:58,fraud_Bednar Group,misc_net,5.78,F,Eureka,IL,61530,6713,Archivist,7,1,1,1,73,0.5657347127992062,0,Legitimate,0.0673919843597262,0,Legitimate,Low,40.7152,-89.2706,40.598555,-88.717021
2019-01-01 07:05:11,fraud_Kuhn LLC,misc_net,124.79,F,Winter,WI,54896,1478,Neurosurgeon,7,1,1,1,53,0.9363649278748128,0,Legitimate,0.0461843434343434,0,Legitimate,Low,45.8327,-91.0144,44.905327,-90.884945
2019-01-01 07:06:26,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,9.82,M,North Judson,IN,46366,5791,"Doctor, general practice",7,1,1,1,59,0.1673118371484836,0,Legitimate,0.1033495115995116,0,Legitimate,Low,41.2244,-86.6966,41.059801,-86.726607
2019-01-01 07:07:14,"fraud_Raynor, Feest and Miller",gas_transport,61.41,M,Shrewsbury,MA,1545,35299,English as a second language teacher,7,1,1,1,43,0.8577247327907728,0,Legitimate,0.0454722222222222,0,Legitimate,Low,42.2848,-71.7205,43.124525,-71.545704
2019-01-01 07:09:10,fraud_Funk Group,grocery_net,51.28,F,Phoenix,AZ,85086,1312922,Counselling psychologist,7,1,1,1,19,0.6313680605811409,0,Legitimate,0.0265,0,Legitimate,Low,33.8155,-112.1202,34.166811,-111.595599
2019-01-01 07:10:26,"fraud_Christiansen, Goyette and Schamberger",gas_transport,92.76,F,Mendon,UT,84325,2078,"Scientist, audiological",7,1,1,1,55,1.1810725717931077,0,Legitimate,0.0459743589743589,0,Legitimate,Low,41.71,-111.9817,42.599951,-112.758179
2019-01-01 07:11:51,fraud_Trantow PLC,grocery_net,42.54,M,Brooklin,ME,4616,824,"Loss adjuster, chartered",7,1,1,1,44,1.0431574811129878,0,Legitimate,0.0789599567099567,0,Legitimate,Low,44.2541,-68.5565,43.413409,-67.938911
2019-01-01 07:11:55,fraud_Conroy-Cruickshank,gas_transport,71.06,F,Redford,MO,63665,241,Investment analyst,7,1,1,1,44,1.2714805728983865,0,Legitimate,0.03375,0,Legitimate,Low,37.3272,-91.0243,36.447073,-91.941927
2019-01-01 07:12:30,fraud_Bogisich-Homenick,misc_net,4.26,M,Huntsville,AL,35811,190178,Television production assistant,7,1,1,1,45,0.5269965136212917,0,Legitimate,0.0917142857142857,0,Legitimate,Low,34.7789,-86.5438,35.036513,-87.00354
2019-01-01 07:13:01,fraud_Jast and Sons,food_dining,74.09,F,Corona,CA,92882,233717,Wellsite geologist,7,1,1,1,52,0.2303927076363348,0,Legitimate,0.0856060606060606,0,Legitimate,Low,33.8419,-117.6043,33.917815999999995,-117.821826
2019-01-01 07:13:29,fraud_Conroy Ltd,shopping_pos,6.59,M,Lakeland,FL,33809,237282,Plant breeder/geneticist,7,1,1,1,69,0.8424526658922734,0,Legitimate,0.0813690476190476,0,Legitimate,Low,28.1762,-81.9591,28.992813,-82.16615
2019-01-01 07:14:48,fraud_Kiehn-Emmerich,grocery_pos,67.98,M,Paulding,OH,45879,6284,Secondary school teacher,7,1,1,1,82,0.3526149813096406,0,Legitimate,0.0185,0,Legitimate,Low,41.141000000000005,-84.5722,41.493388,-84.55955
2019-01-01 07:15:39,fraud_Koepp-Parker,grocery_pos,106.83,M,Amsterdam,OH,43903,2208,Mental health nurse,7,1,1,1,57,0.5292267996776012,0,Legitimate,0.0285238095238095,0,Legitimate,Low,40.4731,-80.9596,40.981911,-81.105176
2019-01-01 07:16:40,fraud_Bernhard Inc,gas_transport,56.59,M,Jefferson,NY,12093,1666,Diagnostic radiographer,7,1,1,1,50,0.7169024537899121,0,Legitimate,0.0233333333333333,0,Legitimate,Low,42.4999,-74.6117,41.785261,-74.554777
2019-01-01 07:16:45,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,6.71,F,Vienna,GA,31092,7420,Phytotherapist,7,1,1,1,61,0.8606516289748191,0,Legitimate,0.0808812576312576,0,Legitimate,Low,32.0913,-83.7922,32.473304,-84.563429
2019-01-01 07:17:04,fraud_Stark-Batz,entertainment,16.08,M,Harborcreek,PA,16421,2518,Event organiser,7,1,1,1,72,1.0819816028329723,0,Legitimate,0.2509923687423687,0,Legitimate,Medium,42.1767,-79.9416,43.011965,-80.629362
2019-01-01 07:17:49,fraud_Bogisich Inc,grocery_pos,63.22,F,Goreville,IL,62939,3119,"Teacher, secondary school",7,1,1,1,76,0.390252072409621,0,Legitimate,0.0142857142857142,0,Legitimate,Low,37.575,-88.9655,37.504124,-88.581738
2019-01-01 07:17:54,fraud_Bailey-Morar,grocery_pos,60.65,M,Moab,UT,84532,9772,Location manager,7,1,1,1,29,0.5526902978431999,0,Legitimate,0.0299999999999999,0,Legitimate,Low,38.5677,-109.5271,38.015263,-109.543831
2019-01-01 07:18:31,fraud_Hickle Group,shopping_pos,127.09,M,Doe Hill,VA,24433,99,Dance movement psychotherapist,7,1,1,1,32,0.8428501015922107,0,Legitimate,0.0446785714285714,0,Legitimate,Low,38.4207,-79.4629,39.263465,-79.474877
2019-01-01 07:19:44,"fraud_Towne, Greenholt and Koepp",shopping_net,4.56,F,West Columbia,SC,29170,52126,Chemical engineer,7,1,1,1,89,0.8723184484590488,0,Legitimate,0.1014340659340659,0,Legitimate,Low,33.9568,-81.1405,33.149021000000005,-80.81120899999999
2019-01-01 07:19:58,"fraud_Lockman, West and Runte",grocery_pos,99.92,F,Center Point,WV,26339,255,Chief Executive Officer,7,1,1,1,47,0.8722753450751636,0,Legitimate,0.0212777777777777,0,Legitimate,Low,39.4125,-80.6352,40.262049,-80.833015
2019-01-01 07:20:02,fraud_Mraz-Herzog,gas_transport,60.15,F,Yellowstone National Park,WY,82190,369,Materials engineer,7,1,1,1,77,1.147196312853646,0,Legitimate,0.0493699633699633,0,Legitimate,Low,44.7957,-110.6137,45.68706,-109.891525
2019-01-01 07:20:08,fraud_Emard Inc,gas_transport,42.1,F,Shedd,OR,97377,917,Radio broadcast assistant,7,1,1,1,23,0.9161793642693586,0,Legitimate,0.0954691697191697,0,Legitimate,Low,44.453,-123.1065,43.595613,-123.429412
2019-01-01 07:22:34,fraud_Schamberger-O'Keefe,grocery_pos,205.76,F,Kansas City,MO,64114,545147,Counsellor,7,1,1,1,31,0.5733519433594033,0,Legitimate,0.0436547619047619,0,Legitimate,Low,38.9621,-94.5959,39.511175,-94.760973
2019-01-01 07:23:08,fraud_Brekke and Sons,gas_transport,55.68,M,Minneapolis,MN,55403,1022298,Chemical engineer,7,1,1,1,42,0.9180478168156572,0,Legitimate,0.0595952380952381,0,Legitimate,Low,44.9673,-93.2828,45.868418,-93.458294
2019-01-01 07:23:20,"fraud_Casper, Hand and Zulauf",grocery_pos,194.98,F,Wilmington,NC,28405,186140,English as a second language teacher,7,1,1,1,35,0.4858379914920223,0,Legitimate,0.0437316017316017,0,Legitimate,Low,34.2651,-77.867,34.747884,-77.812611
2019-01-01 07:23:41,fraud_Dickinson Ltd,misc_pos,40.8,F,Mc Cracken,KS,67556,320,Film/video editor,7,1,1,1,57,0.8888728079567925,0,Legitimate,0.0109444444444444,0,Legitimate,Low,38.5957,-99.554,39.344754,-100.032553
2019-01-01 07:23:53,fraud_Nienow PLC,entertainment,22.82,M,Milner,GA,30257,4138,Field seismologist,7,1,1,1,49,1.0478450801764516,0,Legitimate,0.1446217627401838,0,Legitimate,Low,33.141,-84.1759,34.118755,-83.79910500000001
2019-01-01 07:24:26,fraud_Wolf Inc,grocery_pos,212.87,F,Kansas City,MO,64114,545147,Counsellor,7,1,1,1,31,0.8163192472072395,0,Legitimate,0.0676190476190476,0,Legitimate,Low,38.9621,-94.5959,38.440444,-93.968005
2019-01-01 07:26:11,fraud_Sporer Inc,gas_transport,31.66,M,Union,WV,24983,2443,Chartered public finance accountant,7,1,1,1,77,0.2096701033457112,0,Legitimate,0.0692597402597402,0,Legitimate,Low,37.5802,-80.5248,37.676766,-80.710909
2019-01-01 07:26:45,fraud_Volkman Ltd,misc_net,23.05,F,Noonan,ND,58765,248,Industrial/product designer,7,1,1,1,50,0.1763087679328554,0,Legitimate,0.1538985736485736,0,Legitimate,Low,48.8856,-103.0098,49.030995,-103.109525
2019-01-01 07:26:56,fraud_Rempel Inc,shopping_net,83.17,M,Olmsted,IL,62970,639,Mechanical engineer,7,1,1,1,36,0.5421507215276902,0,Legitimate,0.0188333333333333,0,Legitimate,Low,37.1935,-89.0933,37.502558,-89.538733
2019-01-01 07:28:02,fraud_Emmerich-Luettgen,grocery_net,63.31,M,Falconer,NY,14733,3833,Metallurgist,7,1,1,1,48,0.8971441036176917,0,Legitimate,0.0268867243867243,0,Legitimate,Low,42.1239,-79.1895,42.035316,-80.08225999999999
2019-01-01 07:28:43,fraud_Kutch LLC,gas_transport,77.83,F,Westfir,OR,97492,597,Forensic psychologist,7,1,1,1,57,0.85071020087571,0,Legitimate,0.0374049284049284,0,Legitimate,Low,43.7575,-122.481,44.438045,-121.970543
2019-01-01 07:30:46,fraud_Mante Group,misc_net,3.68,M,Afton,MI,49705,937,Technical brewer,7,1,1,1,60,1.0883146338375655,0,Legitimate,0.0826468253968253,0,Legitimate,Low,45.3637,-84.4695,46.345956,-84.000883
2019-01-01 07:32:11,fraud_Murray-Smitham,grocery_pos,95.8,M,Desdemona,TX,76445,407,Clothing/textile technologist,7,1,1,1,40,0.0622804819265274,0,Legitimate,0.0659422799422799,0,Legitimate,Low,32.2819,-98.5673,32.344145000000005,-98.569402
2019-01-01 07:33:15,"fraud_Baumbach, Feeney and Morar",shopping_net,3.15,F,Hudson,KS,67545,215,Probation officer,7,1,1,1,50,0.8731808827459463,0,Legitimate,0.033091575091575,0,Legitimate,Low,38.1485,-98.6408,37.897032,-97.804613
2019-01-01 07:33:23,fraud_Thiel PLC,misc_pos,508.59,F,North Tonawanda,NY,14120,45100,Ambulance person,7,1,1,1,25,0.7717558370916238,0,Legitimate,0.4554025419025417,0,Legitimate,Medium,43.0498,-78.851,43.591414,-78.30121700000001
2019-01-01 07:33:29,"fraud_Reilly, Heaney and Cole",gas_transport,55.35,M,Tamaroa,IL,62888,2135,"Development worker, community",7,1,1,1,57,0.6934589125254598,0,Legitimate,0.034063492063492,0,Legitimate,Low,38.138000000000005,-89.2231,38.33354,-88.557781
2019-01-01 07:34:12,fraud_Hudson-Ratke,grocery_pos,123.2,F,Bethel Springs,TN,38315,3876,Senior tax professional/tax inspector,7,1,1,1,58,1.1078041540146015,0,Legitimate,0.0213333333333333,0,Legitimate,Low,35.2289,-88.64399999999999,35.868466,-89.548536
2019-01-01 07:34:25,fraud_Kuhic LLC,shopping_net,1.13,F,Cisco,IL,61830,478,Landscape architect,7,1,1,1,58,0.935973777135337,0,Legitimate,0.0209523809523809,0,Legitimate,Low,39.9972,-88.6962,39.320846,-89.343187
2019-01-01 07:34:46,"fraud_Olson, Becker and Koch",gas_transport,91.22,F,Littleton,CO,80120,320420,Water engineer,7,1,1,1,43,0.5027785379866521,0,Legitimate,0.0381428571428571,0,Legitimate,Low,39.5994,-105.0044,40.062868,-105.199294
2019-01-01 07:35:41,fraud_Mohr Inc,shopping_pos,8.19,F,Manchester,MD,21102,11751,Clinical research associate,7,1,1,1,54,1.09879758009972,0,Legitimate,0.035063492063492,0,Legitimate,Low,39.6747,-76.8941,40.595003000000005,-77.49443199999999
2019-01-01 07:36:27,fraud_Kiehn Inc,grocery_pos,78.8,M,Burns Flat,OK,73624,2142,Politician's assistant,7,1,1,1,42,0.6350783875719563,0,Legitimate,0.036095238095238,0,Legitimate,Low,35.3492,-99.188,35.081835,-99.764056
2019-01-01 07:36:49,"fraud_Hagenes, Kohler and Hoppe",food_dining,116.04,F,Glen Rock,PA,17327,7565,Insurance claims handler,7,1,1,1,66,0.6310200719042123,0,Legitimate,0.199815934065934,0,Legitimate,Low,39.7813,-76.7477,39.361539,-76.276545
2019-01-01 07:38:47,fraud_Mraz-Herzog,gas_transport,63.54,F,Basye,VA,22810,863,"Engineer, mining",7,1,1,1,46,0.3346992830482264,0,Legitimate,0.0453282828282828,0,Legitimate,Low,38.8089,-78.7776,38.742452,-79.105637
2019-01-01 07:39:00,fraud_Harris Inc,gas_transport,68.85,M,Meadville,MO,64659,964,Tourist information centre manager,7,1,1,1,44,1.3461739556565482,0,Legitimate,0.0564148074148074,0,Legitimate,Low,39.7795,-93.3014,38.795002,-94.219522
2019-01-01 07:39:34,fraud_Kerluke Inc,misc_net,9.21,F,Lowville,NY,13367,8830,Theme park manager,7,1,1,1,27,0.8517458710114111,0,Legitimate,0.1078008658008657,0,Legitimate,Low,43.7893,-75.4156,43.395693,-74.660256
2019-01-01 07:43:34,fraud_Block-Parisian,misc_net,76.86,M,Du Pont,GA,31630,419,Advertising account executive,7,1,1,1,28,0.4066832899861929,0,Legitimate,0.045569264069264,0,Legitimate,Low,31.0,-82.8555,30.784155,-83.200177
2019-01-01 07:43:51,fraud_McDermott-Weimann,grocery_pos,150.82,M,June Lake,CA,93529,633,Health service manager,7,1,1,1,91,0.6665853435082407,0,Legitimate,0.0278333333333333,0,Legitimate,Low,37.7773,-119.0825,38.179302,-119.614224
2019-01-01 07:44:56,"fraud_Robel, Cummerata and Prosacco",gas_transport,51.44,M,Bowdoin,ME,4287,3224,"Engineer, electronics",7,1,1,1,21,0.8144194707550872,0,Legitimate,0.0720595238095238,0,Legitimate,Low,44.0575,-69.9656,43.243592,-69.99445899999999
2019-01-01 07:46:48,fraud_Heller-Langosh,gas_transport,57.83,F,Steuben,ME,4680,1131,Make,7,1,1,1,59,0.6038551744027749,0,Legitimate,0.0472738095238095,0,Legitimate,Low,44.4971,-67.9503,43.897163,-68.018978
2019-01-01 07:47:22,fraud_Mraz-Herzog,gas_transport,69.05,F,Burrton,KS,67020,1689,Gaffer,7,1,1,1,21,0.9040021419111788,0,Legitimate,0.0410454545454545,0,Legitimate,Low,38.0261,-97.6666,38.827156,-98.085562
2019-01-01 07:47:32,fraud_Dooley Inc,shopping_pos,147.56,M,Lubbock,TX,79413,254282,"Doctor, general practice",7,1,1,1,66,1.267128496948906,0,Legitimate,0.0240833333333333,0,Legitimate,Low,33.5466,-101.8871,32.692762,-102.823356
2019-01-01 07:47:43,"fraud_Robel, Cummerata and Prosacco",gas_transport,77.62,F,Independence,MO,64058,123373,"Engineer, production",7,1,1,1,26,0.6622524571317231,0,Legitimate,0.0166190476190476,0,Legitimate,Low,39.1412,-94.3515,38.748636,-94.884859
2019-01-01 07:48:52,fraud_Turcotte-Halvorson,misc_pos,42.88,F,Creedmoor,NC,27522,12335,Chief Strategy Officer,7,1,1,1,31,1.0289878643681876,0,Legitimate,0.0257391304347826,0,Legitimate,Low,36.1124,-78.6476,37.014139,-78.15193599999999
2019-01-01 07:49:18,fraud_Jaskolski-Dibbert,grocery_net,30.93,M,Wichita,KS,67232,409656,Heritage manager,7,1,1,1,33,0.96524914746868,0,Legitimate,0.0430166083916083,0,Legitimate,Low,37.6395,-97.1714,38.37696,-96.548617
2019-01-01 07:53:22,fraud_Mayert Group,shopping_pos,117.96,M,Oxford,MI,48371,24840,Agricultural consultant,7,1,1,1,58,0.8519478986757326,0,Legitimate,0.0354294871794871,0,Legitimate,Low,42.8223,-83.2829,43.605107,-82.946703
2019-01-01 07:54:20,fraud_Kunde-Sanford,misc_net,3.18,M,Cardwell,MO,63829,1120,Television floor manager,7,1,1,1,61,1.0778926244158062,0,Legitimate,0.0144621212121212,0,Legitimate,Low,36.0434,-90.2907,36.753937,-91.101249
2019-01-01 07:55:19,fraud_Cole PLC,grocery_pos,125.69,M,Mesa,ID,83643,129,Cartographer,7,1,1,1,53,0.6932208260374186,0,Legitimate,0.0347777777777777,0,Legitimate,Low,44.6255,-116.4493,43.932656,-116.426446
2019-01-01 07:55:38,fraud_Bashirian Group,shopping_net,8.11,M,Payson,IL,62360,1656,Exhibition designer,7,1,1,1,49,0.7958779344711048,0,Legitimate,0.0450998217468805,0,Legitimate,Low,39.8153,-91.2627,40.476247,-90.819337
2019-01-01 07:55:52,fraud_Dickinson Ltd,misc_pos,3.34,F,Corona,CA,92882,233717,Wellsite geologist,7,1,1,1,52,1.259018587031179,0,Legitimate,0.096381474081474,0,Legitimate,Low,33.8419,-117.6043,32.923527,-116.743069
2019-01-01 07:56:28,"fraud_Cremin, Hamill and Reichel",misc_pos,32.44,M,Cazenovia,WI,53924,1360,Occupational hygienist,7,1,1,1,34,0.9387263355387514,0,Legitimate,0.0232820512820512,0,Legitimate,Low,43.4987,-90.2796,44.332865000000005,-89.849047
2019-01-01 07:56:54,fraud_Mraz-Herzog,gas_transport,66.36,F,Edisto Island,SC,29438,2408,"Sales professional, IT",7,1,1,1,21,0.6676319216252388,0,Legitimate,0.0607020202020201,0,Legitimate,Low,32.5486,-80.307,32.740767,-79.667622
2019-01-01 07:57:22,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,105.76,F,Gadsden,AL,35903,67082,Ceramics designer,7,1,1,1,48,1.1953917735725736,0,Legitimate,0.0442777777777777,0,Legitimate,Low,33.9845,-85.9077,33.294702,-86.883989
2019-01-01 07:57:31,fraud_Kling-Grant,grocery_net,51.66,F,Houston,TX,77026,2906700,Animator,7,1,1,1,35,1.0035970924828397,0,Legitimate,0.0489999999999999,0,Legitimate,Low,29.7972,-95.3288,30.767878000000003,-95.073866
2019-01-01 07:57:37,fraud_Jast-McDermott,shopping_pos,127.2,M,Acworth,NH,3601,477,Naval architect,7,1,1,1,30,0.7780192864196843,0,Legitimate,0.0418888888888888,0,Legitimate,Low,43.196000000000005,-72.3001,43.32428,-73.067471
2019-01-01 07:57:48,fraud_Dickinson-Rempel,misc_pos,4.21,M,Allentown,NY,14707,239,Radio producer,7,1,1,1,62,0.5955970317664309,0,Legitimate,0.0457835497835497,0,Legitimate,Low,42.0737,-78.0594,41.90332,-77.48869300000001
2019-01-01 07:57:58,fraud_Sawayn PLC,shopping_pos,113.41,M,Lahoma,OK,73754,1078,Podiatrist,7,1,1,1,29,1.2240038937601565,0,Legitimate,0.0,0,Legitimate,,36.385,-98.0727,37.297006,-98.889052
2019-01-01 07:58:00,fraud_Pfeffer and Sons,shopping_pos,5.05,F,Clay Center,OH,43408,269,Insurance underwriter,7,1,1,1,53,1.0637807922208409,0,Legitimate,0.0221746031746031,0,Legitimate,Low,41.5686,-83.3632,42.353673,-82.645363
2019-01-01 07:59:47,"fraud_Tromp, Kerluke and Glover",grocery_net,49.76,M,Saint Bonaventure,NY,14778,1453,Toxicologist,7,1,1,1,44,0.792320413669244,0,Legitimate,0.0384246031746031,0,Legitimate,Low,42.2701,-78.6847,41.518354,-78.434401
2019-01-01 08:01:02,fraud_Jewess LLC,shopping_pos,9.37,M,West Chazy,NY,12992,4778,Engineering geologist,8,1,1,1,64,0.2333360004457082,0,Legitimate,0.0828677988677988,0,Legitimate,Low,44.797,-73.5112,44.6475,-73.332048
2019-01-01 08:02:38,fraud_Stracke-Lemke,grocery_pos,134.75,F,Surrency,GA,31563,1324,"Engineer, technical sales",8,1,1,1,92,0.7688908317999378,0,Legitimate,0.0227777777777777,0,Legitimate,Low,31.6489,-82.1982,31.198751,-81.574855
2019-01-01 08:03:33,"fraud_Streich, Hansen and Veum",gas_transport,92.32,M,Lima,OH,45801,86954,"Copywriter, advertising",8,1,1,1,26,0.95533803851202,0,Legitimate,0.0423333333333333,0,Legitimate,Low,40.7641,-84.0973,41.192722,-84.951088
2019-01-01 08:03:42,fraud_Murray-Smitham,grocery_pos,218.2,F,Daly City,CA,94015,107941,"Buyer, industrial",8,1,1,1,27,0.9262944122669616,0,Legitimate,0.0517539682539682,0,Legitimate,Low,37.6787,-122.478,38.190054,-121.705641
2019-01-01 08:04:18,"fraud_Schaefer, Maggio and Daugherty",gas_transport,40.03,M,Arcadia,MI,49613,680,"Designer, jewellery",8,1,1,1,52,0.4288787003454575,0,Legitimate,0.0314393939393939,0,Legitimate,Low,44.5232,-86.2061,44.580163,-85.781021
2019-01-01 08:04:45,fraud_Roberts-Beahan,misc_pos,35.42,M,Harper,TX,78631,2395,"Pharmacist, community",8,1,1,1,25,0.7134339389579055,0,Legitimate,0.0214999999999999,0,Legitimate,Low,30.2816,-99.241,30.928091,-98.939276
2019-01-01 08:05:04,fraud_Brown PLC,misc_net,4.32,F,Lakeland,FL,33811,237282,Clothing/textile technologist,8,1,1,1,39,0.589093515824102,0,Legitimate,0.1818921356421356,0,Legitimate,Low,27.9865,-82.0139,27.409065,-81.897281
2019-01-01 08:05:59,"fraud_Tillman, Dickinson and Labadie",gas_transport,60.17,F,Westerville,NE,68881,73,Product designer,8,1,1,1,83,0.9079722146987734,0,Legitimate,0.0625961538461538,0,Legitimate,Low,41.4193,-99.3844,42.182148,-99.876819
2019-01-01 08:06:24,"fraud_Rowe, Batz and Goodwin",grocery_pos,18.8,M,Warren,MI,48088,134056,"Doctor, hospital",8,1,1,1,38,0.796904625391272,0,Legitimate,0.2211143578643578,0,Legitimate,Low,42.5164,-82.9832,42.891759,-83.686167
2019-01-01 08:06:44,fraud_Metz-Boehm,shopping_pos,3.54,F,San Jose,CA,95148,973849,Science writer,8,1,1,1,63,0.9033390382934948,0,Legitimate,0.0512142857142857,0,Legitimate,Low,37.3304,-121.7913,38.005968,-121.191609
2019-01-01 08:08:34,fraud_Rau and Sons,grocery_pos,185.1,F,Sebring,FL,33872,50835,Environmental consultant,8,1,1,1,32,0.3765032016132095,0,Legitimate,0.0678186813186813,0,Legitimate,Low,27.4703,-81.4872,27.839167,-81.56264399999999
2019-01-01 08:09:01,"fraud_Greenholt, Jacobi and Gleason",gas_transport,49.47,F,San Jose,CA,95148,973849,Science writer,8,1,1,1,63,0.4651408802180217,0,Legitimate,0.0865258075258075,0,Legitimate,Low,37.3304,-121.7913,37.202165,-122.238415
2019-01-01 08:10:41,"fraud_Jenkins, Hauck and Friesen",gas_transport,90.06,M,Waukesha,WI,53186,95015,"Therapist, occupational",8,1,1,1,72,0.9785421995734246,0,Legitimate,0.0460454545454545,0,Legitimate,Low,42.9993,-88.2196,42.793885,-89.176339
2019-01-01 08:10:55,fraud_Torp-Lemke,misc_pos,4.26,M,Whittemore,IA,50598,912,Optometrist,8,1,1,1,50,0.2278063086264314,0,Legitimate,0.043595238095238,0,Legitimate,Low,43.0261,-94.4064,43.241099,-94.331093
